Item;Order Date;Sales;Profit
Eggs;3/25/2018;1482;237.12
Health Drinks;8/17/2018;1920;576
Soft Drinks;4/25/2016;842;58.94
Spices;04/03/2015;1416;481.44
Chocolates;12/23/2017;746;186.5
Chocolates;11/16/2015;750;315
Rice;10/26/2016;930;83.7
Edible Oil & Ghee;9/25/2016;2443;122.15
Spices;04/10/2017;1581;648.21
Fresh Fruits;8/17/2018;2237;425.03
Soft Drinks;3/14/2015;2018;565.04
Fresh Fruits;5/13/2015;2061;350.37
Breads & Buns;5/18/2016;1393;571.13
Fresh Fruits;3/19/2016;985;413.7
Breads & Buns;8/21/2017;900;333
Chocolates;06/03/2018;1657;265.12
Breads & Buns;06/12/2017;1476;531.36
Salt;9/20/2015;939;215.97
Chicken;9/26/2017;613;61.3
Spices;11/21/2015;841;185.02
Chicken;9/20/2017;654;130.8
Cakes;12/23/2017;1947;739.86
Salt;11/09/2018;1233;123.3
Chocolates;12/25/2018;600;84
Legumes;3/16/2018;2118;232.98
Meat;12/08/2016;1784;642.24
Eggs;8/15/2016;502;120.48
Soft Drinks;02/04/2017;1146;309.42
Fresh Vegetables;10/08/2018;1979;197.9
Organic Vegetables;12/27/2016;2488;398.08
Health Drinks;12/23/2017;1674;736.56
Chicken;11/24/2015;2399;839.65
Soft Drinks;12/26/2017;2266;657.14
Fish;9/18/2016;1298;285.56
Biscuits;05/12/2018;1721;137.68
Biscuits;2/14/2015;1809;253.26
Organic Fruits;3/16/2018;504;50.4
Fish;9/28/2016;2004;761.52
Salt;12/02/2017;1608;723.6
Organic Staples;1/24/2018;1758;404.34
Chocolates;12/26/2017;1765;388.3
Breads & Buns;9/19/2018;1899;493.74
Meat;6/13/2015;674;289.82
Health Drinks;10/31/2015;2399;575.76
Chicken;4/26/2016;1277;421.41
Health Drinks;4/30/2016;1511;362.64
Chocolates;12/22/2018;803;240.9
Fresh Fruits;02/06/2016;1810;217.2
Spices;12/23/2017;1092;414.96
Spices;5/27/2018;2025;486
Noodles;10/31/2015;1753;315.54
Health Drinks;2/18/2016;728;254.8
Organic Fruits;07/11/2018;1251;250.2
Fresh Vegetables;3/30/2015;1415;396.2
Chocolates;11/26/2015;1563;422.01
Health Drinks;04/06/2015;1801;720.4
Cookies;05/04/2018;1890;718.2
Cookies;9/22/2018;1572;267.24
Legumes;8/22/2017;1974;197.4
Flour;06/02/2017;1680;336
Legumes;8/17/2018;1005;130.65
Cakes;09/09/2018;2178;936.54
Organic Vegetables;03/12/2018;1961;196.1
Biscuits;09/03/2016;2239;626.92
Edible Oil & Ghee;12/22/2018;888;399.6
Cakes;3/30/2015;2392;789.36
Organic Staples;3/31/2018;2177;195.93
Biscuits;9/28/2016;1787;482.49
Fish;8/20/2018;2046;920.7
Meat;10/05/2018;2286;434.34
Breads & Buns;9/24/2016;695;125.1
Organic Vegetables;10/27/2017;1942;194.2
Edible Oil & Ghee;9/16/2017;1966;412.86
Fresh Vegetables;11/19/2016;1520;562.4
Fish;9/20/2017;1128;417.36
Meat;11/21/2018;577;46.16
Fresh Fruits;10/29/2016;865;250.85
Soft Drinks;4/30/2018;588;99.96
Chocolates;12/05/2016;1608;160.8
Noodles;5/30/2018;1924;711.88
Soft Drinks;8/25/2015;557;239.51
Spices;05/09/2017;1318;92.26
Cookies;02/01/2017;1311;131.1
Legumes;3/23/2016;1458;641.52
Salt;3/22/2016;750;127.5
Cookies;12/08/2018;1243;99.44
Fish;12/29/2015;1933;521.91
Cakes;12/10/2015;1921;211.31
Chicken;12/10/2015;560;168
Biscuits;1/23/2018;1768;601.12
Breads & Buns;11/24/2015;1786;500.08
Biscuits;12/17/2018;1609;434.43
Health Drinks;09/04/2018;1002;140.28
Organic Staples;8/25/2015;1828;749.48
Breads & Buns;10/31/2015;920;303.6
Edible Oil & Ghee;12/23/2017;594;243.54
Biscuits;12/01/2018;1583;79.15
Cookies;07/11/2018;2331;186.48
Chicken;02/05/2018;1624;129.92
Health Drinks;3/18/2018;985;206.85
Organic Fruits;12/02/2018;660;145.2
Rice;7/26/2016;2097;733.95
Rice;7/21/2015;2144;128.64
Fresh Fruits;8/13/2016;2176;696.32
Fresh Fruits;03/07/2015;1182;153.66
Chocolates;3/18/2018;1390;125.1
Spices;9/24/2017;568;45.44
Cakes;7/21/2017;1726;258.9
Fish;10/05/2018;979;303.49
Chicken;9/16/2018;1278;63.9
Fresh Fruits;2/23/2018;567;255.15
Chocolates;10/15/2018;1801;612.34
Cookies;12/22/2018;1155;300.3
Edible Oil & Ghee;11/21/2017;1593;461.97
Soft Drinks;11/27/2018;1173;316.71
Biscuits;10/29/2016;926;231.5
Cakes;11/02/2018;1069;363.46
Chocolates;10/31/2015;2180;305.2
Chicken;03/07/2015;997;179.46
Chicken;12/18/2017;2110;759.6
Chocolates;7/23/2015;826;82.6
Fresh Vegetables;5/14/2018;786;322.26
Soft Drinks;12/18/2017;844;211
Cookies;06/12/2017;1631;81.55
Fresh Vegetables;8/20/2018;2411;120.55
Fish;11/24/2015;986;78.88
Soft Drinks;9/19/2015;1222;305.5
Noodles;06/05/2017;2305;276.6
Flour;3/19/2018;1497;209.58
Meat;09/11/2016;1692;236.88
Organic Staples;12/08/2017;1269;139.59
Meat;10/31/2017;1942;291.3
Rice;12/21/2018;926;101.86
Rice;8/18/2018;1016;365.76
Soft Drinks;5/19/2017;1984;277.76
Eggs;12/01/2017;1377;413.1
Fish;6/24/2018;1448;622.64
Soft Drinks;1/26/2016;583;198.22
Cakes;8/17/2018;714;64.26
Health Drinks;6/24/2018;1562;609.18
Rice;12/29/2015;1460;540.2
Cookies;8/21/2017;597;244.77
Spices;9/18/2017;575;92
Meat;9/20/2017;1142;102.78
Health Drinks;5/14/2018;2252;337.8
Soft Drinks;11/20/2017;1754;666.52
Chocolates;10/31/2015;2238;939.96
Eggs;09/09/2018;1553;186.36
Biscuits;11/26/2015;544;136
Spices;06/03/2018;2158;107.9
Fresh Fruits;5/19/2017;2093;272.09
Rice;12/08/2018;1608;369.84
Breads & Buns;08/07/2016;2325;581.25
Cakes;12/17/2017;1189;321.03
Soft Drinks;12/25/2018;702;49.14
Health Drinks;10/23/2016;2413;434.34
Biscuits;12/02/2018;2374;735.94
Soft Drinks;9/26/2016;2341;655.48
Health Drinks;12/26/2017;646;103.36
Eggs;12/18/2016;1928;154.24
Organic Staples;12/30/2018;548;164.4
Edible Oil & Ghee;12/30/2018;997;438.68
Fish;8/21/2017;779;350.55
Breads & Buns;03/02/2018;723;281.97
Organic Vegetables;10/31/2015;1243;186.45
Organic Staples;04/10/2016;700;105
Noodles;12/10/2018;2355;1012.65
Meat;02/02/2018;2414;700.06
Salt;9/19/2017;1645;658
Health Drinks;9/20/2017;2234;580.84
Fresh Fruits;9/20/2017;903;297.99
Salt;11/21/2018;940;235
Fish;12/02/2017;1099;285.74
Fish;1/24/2018;1698;526.38
Chicken;12/17/2017;1706;153.54
Organic Vegetables;11/17/2018;682;54.56
Organic Fruits;11/26/2017;1979;732.23
Chocolates;04/08/2015;640;32
Chicken;6/28/2016;829;331.6
Health Drinks;7/18/2017;1082;162.3
Chocolates;9/19/2018;1613;209.69
Health Drinks;8/17/2018;2353;611.78
Cookies;11/26/2015;2239;626.92
Health Drinks;12/25/2018;1606;321.2
Chocolates;10/31/2015;696;313.2
Soft Drinks;09/04/2018;2271;999.24
Flour;7/26/2016;716;93.08
Noodles;10/21/2015;1861;465.25
Meat;8/13/2018;1706;443.56
Fish;4/26/2016;1706;511.8
Cakes;12/08/2018;732;212.28
Cookies;12/29/2015;1268;545.24
Meat;10/27/2017;739;162.58
Health Drinks;12/02/2017;2089;814.71
Cakes;12/24/2018;2204;528.96
Edible Oil & Ghee;10/12/2018;868;78.12
Fish;06/02/2017;1536;537.6
Noodles;04/08/2015;1523;441.67
Noodles;5/28/2018;2414;217.26
Salt;3/22/2015;2140;428
Organic Staples;12/08/2016;1909;744.51
Eggs;11/17/2018;1078;485.1
Legumes;10/26/2016;1487;356.88
Health Drinks;7/18/2017;1168;198.56
Chocolates;12/10/2018;1531;336.82
Cookies;7/28/2018;1798;413.54
Chicken;05/12/2018;2304;414.72
Chocolates;9/15/2017;1482;192.66
Organic Staples;11/03/2018;2124;488.52
Cakes;5/21/2016;2318;509.96
Biscuits;9/23/2017;2089;814.71
Legumes;9/26/2016;559;44.72
Edible Oil & Ghee;9/26/2016;1877;375.4
Legumes;10/01/2016;1701;680.4
Biscuits;10/26/2016;1947;759.33
Biscuits;04/10/2017;1548;170.28
Cookies;3/16/2018;1543;524.62
Fresh Vegetables;10/13/2018;1832;567.92
Noodles;07/11/2018;774;85.14
Soft Drinks;1/23/2018;2149;580.23
Eggs;2/15/2015;1460;554.8
Chocolates;12/01/2018;891;89.1
Cookies;12/09/2018;1549;356.27
Cakes;01/06/2016;1820;782.6
Organic Vegetables;7/15/2017;1668;383.64
Cookies;9/13/2015;1671;601.56
Chicken;7/18/2017;2190;788.4
Cakes;3/16/2018;1826;529.54
Edible Oil & Ghee;9/28/2016;1306;156.72
Noodles;4/26/2015;1184;390.72
Cookies;7/26/2016;2045;429.45
Meat;3/14/2017;698;76.78
Fresh Vegetables;10/02/2016;1361;149.71
Organic Fruits;07/08/2015;2455;343.7
Breads & Buns;10/26/2016;1108;199.44
Cookies;09/09/2018;837;276.21
Chocolates;12/09/2015;1190;380.8
Organic Vegetables;9/26/2016;906;371.46
Organic Staples;12/21/2016;660;112.2
Edible Oil & Ghee;04/12/2015;1059;137.67
Eggs;12/31/2017;1602;672.84
Cakes;11/24/2015;1607;160.7
Health Drinks;10/16/2018;2313;601.38
Edible Oil & Ghee;8/17/2018;1680;218.4
Soft Drinks;04/09/2017;2166;108.3
Salt;8/18/2018;1677;385.71
Fresh Vegetables;9/25/2017;1369;410.7
Rice;10/26/2016;1705;647.9
Organic Staples;06/02/2017;2169;412.11
Legumes;9/25/2017;1982;515.32
Rice;9/26/2016;2031;162.48
Organic Staples;12/13/2015;557;139.25
Legumes;12/19/2017;1616;323.2
Flour;01/06/2016;1479;103.53
Breads & Buns;09/04/2016;501;170.34
Organic Fruits;12/09/2018;570;222.3
Cakes;7/18/2017;2462;984.8
Chicken;12/30/2015;1601;480.3
Meat;12/19/2017;952;57.12
Soft Drinks;11/17/2018;623;112.14
Biscuits;10/26/2016;2360;731.6
Health Drinks;12/02/2018;1312;524.8
Spices;9/26/2016;2347;281.64
Salt;07/05/2018;882;211.68
Fish;11/27/2017;2038;101.9
Fresh Vegetables;02/11/2017;1832;403.04
Cookies;3/13/2018;1816;108.96
Breads & Buns;10/12/2018;552;115.92
Soft Drinks;5/25/2016;1291;206.56
Soft Drinks;8/26/2017;1025;92.25
Organic Staples;09/08/2018;1884;697.08
Soft Drinks;08/11/2018;1278;460.08
Breads & Buns;9/21/2016;2154;667.74
Flour;4/21/2018;1935;425.7
Fresh Fruits;03/09/2016;743;193.18
Spices;03/01/2016;2186;568.36
Spices;03/09/2016;2024;748.88
Cakes;12/11/2018;1150;506
Biscuits;9/21/2016;1210;544.5
Salt;09/03/2016;2281;912.4
Organic Vegetables;3/24/2018;1518;288.42
Legumes;4/24/2018;1893;681.48
Chocolates;07/11/2016;1333;106.64
Health Drinks;3/20/2016;1285;552.55
Organic Vegetables;11/27/2016;1506;225.9
Fresh Vegetables;5/14/2018;1198;407.32
Breads & Buns;12/31/2015;2317;1042.65
Breads & Buns;11/27/2016;792;324.72
Biscuits;09/05/2017;733;329.85
Fish;11/13/2018;635;190.5
Organic Staples;5/30/2015;1824;802.56
Flour;9/25/2016;982;412.44
Biscuits;7/16/2016;887;168.53
Health Drinks;11/13/2018;583;128.26
Biscuits;5/30/2017;2088;689.04
Fish;11/13/2018;1617;113.19
Edible Oil & Ghee;02/06/2015;1592;191.04
Cookies;4/16/2018;1887;622.71
Health Drinks;5/18/2018;1642;164.2
Organic Fruits;09/08/2015;773;324.66
Breads & Buns;09/08/2015;910;63.7
Soft Drinks;5/18/2018;2387;620.62
Organic Vegetables;02/06/2015;1699;118.93
Legumes;8/27/2015;2478;569.94
Organic Vegetables;11/26/2017;1326;424.32
Organic Vegetables;07/02/2016;942;386.22
Soft Drinks;3/19/2015;1253;438.55
Soft Drinks;06/11/2016;1544;386
Cakes;3/19/2015;1105;187.85
Cookies;10/25/2017;545;43.6
Chocolates;11/04/2018;1474;456.94
Fresh Vegetables;01/02/2018;1448;492.32
Cookies;8/31/2016;1693;440.18
Flour;7/20/2015;1368;574.56
Cookies;11/17/2015;2499;224.91
Fish;3/22/2017;1703;698.23
Organic Vegetables;3/23/2016;2008;883.52
Meat;09/06/2016;727;43.62
Edible Oil & Ghee;12/25/2017;501;200.4
Eggs;11/11/2015;718;244.12
Noodles;3/19/2016;610;122
Meat;10/02/2015;1375;247.5
Salt;10/10/2017;2078;228.58
Salt;10/21/2018;2157;172.56
Fish;3/28/2018;2056;719.6
Legumes;04/01/2018;1750;577.5
Organic Vegetables;10/02/2015;2344;398.48
Cookies;11/10/2018;1477;561.26
Soft Drinks;11/14/2016;830;298.8
Fresh Vegetables;8/31/2016;1440;144
Flour;10/07/2017;1252;187.8
Fresh Vegetables;10/02/2015;702;224.64
Breads & Buns;11/14/2016;711;56.88
Chocolates;12/19/2015;1055;126.6
Noodles;11/16/2015;1357;583.51
Fresh Vegetables;10/27/2018;1993;757.34
Edible Oil & Ghee;12/19/2015;1586;491.66
Health Drinks;10/27/2018;1331;439.23
Flour;11/10/2018;1406;365.56
Cakes;1/14/2018;2204;220.4
Chocolates;12/25/2017;1109;310.52
Soft Drinks;12/18/2017;2147;364.99
Breads & Buns;11/10/2018;1825;766.5
Rice;9/24/2018;1541;678.04
Health Drinks;11/08/2016;1276;484.88
Salt;9/24/2018;1109;476.87
Rice;10/30/2016;1127;78.89
Chicken;11/08/2016;2406;336.84
Cookies;12/12/2017;1131;395.85
Fresh Vegetables;8/27/2018;1475;236
Soft Drinks;12/27/2018;2233;870.87
Edible Oil & Ghee;11/12/2018;2459;319.67
Chicken;11/24/2015;1616;614.08
Organic Fruits;07/10/2017;912;100.32
Eggs;03/05/2018;751;112.65
Cakes;08/01/2017;1229;368.7
Fresh Vegetables;11/16/2018;902;198.44
Cookies;7/24/2018;1611;128.88
Noodles;5/14/2017;1637;491.1
Organic Vegetables;06/01/2018;1531;505.23
Legumes;06/01/2018;1486;520.1
Rice;11/21/2017;837;150.66
Chicken;10/09/2016;1648;181.28
Rice;10/09/2016;2105;842
Organic Vegetables;12/08/2017;810;48.6
Fish;7/25/2017;1976;790.4
Legumes;7/25/2017;2156;258.72
Fresh Fruits;11/21/2016;1662;565.08
Edible Oil & Ghee;11/29/2017;877;298.18
Eggs;12/30/2015;517;67.21
Soft Drinks;4/18/2016;1482;592.8
Fresh Fruits;5/20/2015;2331;116.55
Flour;3/14/2018;1739;156.51
Fresh Vegetables;12/30/2015;1433;458.56
Noodles;4/18/2016;552;204.24
Chicken;11/30/2018;1570;549.5
Soft Drinks;09/04/2016;556;127.88
Chocolates;12/23/2017;1130;237.3
Organic Staples;12/23/2017;757;136.26
Soft Drinks;12/23/2017;2068;827.2
Edible Oil & Ghee;12/30/2015;1116;89.28
Fresh Fruits;12/09/2017;1922;480.5
Biscuits;11/05/2018;809;186.07
Rice;4/18/2016;1976;731.12
Soft Drinks;11/27/2017;1075;311.75
Health Drinks;09/08/2018;2314;439.66
Breads & Buns;07/08/2017;1466;483.78
Fresh Fruits;07/03/2018;1492;119.36
Spices;3/17/2016;1169;479.29
Soft Drinks;09/11/2016;2015;604.5
Fish;11/20/2018;1213;84.91
Soft Drinks;3/24/2018;800;184
Chocolates;11/09/2018;1846;498.42
Organic Staples;11/20/2018;1412;254.16
Legumes;12/24/2017;1298;506.22
Breads & Buns;10/16/2016;1748;751.64
Edible Oil & Ghee;07/07/2018;1001;450.45
Eggs;12/23/2017;2292;985.56
Fresh Vegetables;11/13/2018;1562;109.34
Organic Staples;09/08/2018;833;99.96
Chocolates;3/13/2017;545;70.85
Meat;6/19/2018;1751;787.95
Eggs;3/13/2017;647;226.45
Soft Drinks;12/30/2015;1476;265.68
Salt;3/13/2017;1102;198.36
Cookies;04/05/2015;1844;331.92
Fish;03/11/2015;1975;869
Fresh Fruits;7/16/2017;1376;509.12
Biscuits;11/24/2018;2458;147.48
Flour;12/23/2018;1396;307.12
Salt;03/11/2015;1400;336
Biscuits;08/07/2016;1777;799.65
Fresh Vegetables;11/18/2017;1863;689.31
Breads & Buns;3/31/2018;1302;403.62
Biscuits;10/18/2015;2285;251.35
Fresh Fruits;11/28/2017;1660;730.4
Cakes;11/02/2018;2128;744.8
Fish;5/26/2017;1660;99.6
Noodles;04/01/2018;2293;160.51
Soft Drinks;5/25/2016;1698;441.48
Meat;9/18/2016;2203;176.24
Legumes;01/02/2018;1716;154.44
Legumes;2/21/2017;2495;548.9
Noodles;10/24/2017;1440;633.6
Soft Drinks;8/21/2018;1075;182.75
Organic Staples;11/02/2015;2417;217.53
Noodles;04/06/2015;813;300.81
Cakes;2/18/2018;1735;381.7
Spices;12/10/2018;1252;363.08
Health Drinks;10/24/2017;900;297
Soft Drinks;05/02/2018;806;177.32
Biscuits;03/10/2018;606;193.92
Chicken;12/16/2018;1132;56.6
Fresh Fruits;12/16/2018;2141;256.92
Cookies;6/27/2018;1168;140.16
Legumes;12/27/2016;1691;388.93
Fish;10/30/2016;1979;356.22
Spices;6/15/2018;1920;633.6
Organic Staples;10/17/2018;1805;649.8
Soft Drinks;11/02/2015;1765;353
Chicken;11/21/2016;745;111.75
Breads & Buns;8/27/2018;1960;627.2
Fish;10/26/2016;2282;844.34
Rice;10/26/2016;1667;283.39
Noodles;03/01/2016;1386;318.78
Flour;08/04/2017;1097;197.46
Health Drinks;3/26/2015;697;202.13
Organic Fruits;08/02/2017;1943;796.63
Soft Drinks;2/18/2018;1766;406.18
Fresh Fruits;12/04/2016;1344;268.8
Soft Drinks;8/15/2017;2402;1056.88
Meat;10/19/2015;730;131.4
Fish;6/20/2016;1906;648.04
Legumes;02/11/2018;2035;529.1
Soft Drinks;11/25/2018;2269;726.08
Organic Staples;02/07/2017;1240;384.4
Cookies;10/30/2016;1253;513.73
Health Drinks;6/25/2015;691;124.38
Rice;09/11/2018;1489;282.91
Health Drinks;7/21/2018;612;134.64
Flour;10/30/2016;2353;211.77
Eggs;6/20/2017;693;284.13
Soft Drinks;11/26/2016;2267;974.81
Edible Oil & Ghee;04/01/2017;1382;69.1
Cookies;10/29/2015;1333;559.86
Chocolates;10/28/2015;2431;486.2
Biscuits;12/25/2016;1370;260.3
Fresh Vegetables;2/15/2016;1043;114.73
Organic Fruits;2/20/2015;1808;470.08
Chocolates;11/03/2015;1451;188.63
Health Drinks;7/20/2018;838;217.88
Flour;7/15/2015;1617;501.27
Legumes;12/18/2018;855;128.25
Spices;5/13/2018;1813;108.78
Noodles;2/15/2016;2135;469.7
Salt;9/22/2018;1801;540.3
Cakes;9/24/2018;1178;117.8
Cakes;9/24/2018;905;280.55
Rice;2/15/2016;760;235.6
Eggs;9/25/2017;1485;430.65
Edible Oil & Ghee;10/02/2017;2077;311.55
Rice;10/19/2016;1238;309.5
Health Drinks;9/22/2018;2359;495.39
Health Drinks;12/31/2015;1194;465.66
Chicken;12/24/2016;1833;128.31
Eggs;11/25/2017;1109;99.81
Organic Fruits;7/29/2018;1682;504.6
Noodles;09/03/2018;1101;429.39
Spices;01/03/2017;881;299.54
Noodles;09/06/2017;1150;195.5
Edible Oil & Ghee;11/02/2016;1398;321.54
Flour;12/17/2017;1127;293.02
Cookies;11/25/2015;1701;663.39
Cookies;11/12/2015;2104;946.8
Edible Oil & Ghee;01/03/2017;1123;449.2
Cakes;5/30/2015;1239;346.92
Biscuits;11/16/2016;1952;468.48
Health Drinks;05/02/2016;839;218.14
Rice;11/11/2017;1792;627.2
Biscuits;6/20/2017;591;189.12
Salt;10/31/2018;2390;501.9
Chicken;3/26/2018;2466;369.9
Fresh Vegetables;8/28/2016;1608;498.48
Fish;3/26/2018;793;174.46
Noodles;3/30/2016;884;176.8
Salt;8/28/2016;1453;406.84
Chicken;09/08/2017;650;273
Organic Fruits;11/21/2015;1072;343.04
Organic Staples;01/03/2017;1471;161.81
Biscuits;10/10/2015;1434;114.72
Soft Drinks;11/23/2015;2254;991.76
Soft Drinks;05/04/2016;1533;444.57
Spices;11/20/2017;2363;189.04
Fresh Vegetables;10/10/2015;566;39.62
Edible Oil & Ghee;11/20/2016;1418;241.06
Eggs;08/01/2018;1685;168.5
Cookies;09/02/2015;683;54.64
Salt;10/02/2016;1614;645.6
Rice;2/16/2018;1880;752
Biscuits;10/25/2016;1622;502.82
Organic Staples;12/10/2016;2422;1041.46
Biscuits;9/18/2016;2452;1103.4
Organic Vegetables;11/01/2016;929;213.67
Fresh Fruits;08/05/2015;1552;496.64
Organic Staples;8/18/2017;2460;393.6
Health Drinks;10/02/2018;2389;597.25
Organic Staples;03/04/2017;2369;307.97
Cookies;4/28/2015;719;179.75
Noodles;09/02/2018;1046;449.78
Eggs;8/24/2016;863;43.15
Noodles;11/11/2017;668;173.68
Soft Drinks;11/14/2016;1569;298.11
Organic Fruits;11/14/2016;1081;237.82
Spices;1/23/2017;993;436.92
Eggs;7/19/2015;2406;914.28
Salt;01/02/2017;527;152.83
Fish;3/16/2016;2203;374.51
Fresh Vegetables;09/06/2016;1241;359.89
Rice;12/04/2015;1028;370.08
Salt;11/10/2018;1613;338.73
Health Drinks;2/21/2017;1978;375.82
Organic Fruits;2/27/2016;1105;320.45
Meat;09/02/2018;1068;128.16
Organic Fruits;6/26/2017;557;150.39
Soft Drinks;6/17/2017;1562;140.58
Cakes;9/17/2017;2496;673.92
Organic Vegetables;12/11/2018;509;50.9
Legumes;07/11/2015;1271;521.11
Spices;7/17/2017;2434;316.42
Organic Vegetables;09/02/2018;1567;548.45
Chicken;7/22/2018;517;56.87
Organic Staples;10/23/2018;1644;476.76
Spices;6/26/2017;766;283.42
Fresh Fruits;10/05/2018;913;54.78
Cakes;05/12/2017;1076;279.76
Rice;10/05/2018;721;165.83
Cakes;07/08/2018;1148;459.2
Soft Drinks;09/07/2016;1126;349.06
Spices;8/26/2017;1747;157.23
Cookies;07/06/2016;545;49.05
Salt;06/03/2018;1643;673.63
Soft Drinks;9/15/2018;1117;502.65
Edible Oil & Ghee;11/20/2015;2114;591.92
Noodles;02/06/2018;1541;493.12
Organic Fruits;8/26/2017;1707;597.45
Edible Oil & Ghee;12/05/2018;1754;491.12
Chocolates;4/16/2017;613;30.65
Biscuits;9/18/2016;1634;147.06
Salt;03/12/2018;1852;129.64
Flour;10/14/2017;1550;186
Health Drinks;11/25/2017;1237;470.06
Noodles;08/04/2015;621;124.2
Health Drinks;4/30/2016;606;121.2
Fish;11/28/2018;2474;1039.08
Organic Fruits;09/08/2018;1603;625.17
Health Drinks;03/05/2016;2471;444.78
Salt;11/12/2018;1107;88.56
Flour;01/12/2016;1495;313.95
Spices;8/26/2017;1869;579.39
Eggs;12/06/2017;1716;308.88
Organic Fruits;11/07/2017;795;39.75
Legumes;03/02/2015;2400;792
Fish;09/09/2018;2110;675.2
Fresh Vegetables;09/09/2018;1565;187.8
Spices;8/16/2016;775;224.75
Noodles;11/04/2018;2227;556.75
Fresh Vegetables;12/04/2018;2480;744
Rice;8/14/2017;1604;673.68
Organic Vegetables;11/16/2018;1152;414.72
Fresh Fruits;12/02/2015;1556;466.8
Eggs;2/24/2018;1634;81.7
Soft Drinks;9/14/2018;1605;272.85
Fresh Fruits;12/05/2015;1915;383
Eggs;10/26/2018;2476;693.28
Breads & Buns;8/14/2017;2468;271.48
Cakes;8/14/2017;1017;447.48
Soft Drinks;12/05/2015;1940;659.6
Rice;12/02/2018;692;235.28
Legumes;01/12/2016;859;266.29
Biscuits;11/24/2018;951;114.12
Meat;11/05/2017;871;113.23
Organic Fruits;09/01/2017;2435;681.8
Soft Drinks;11/16/2018;1277;204.32
Chicken;01/12/2016;605;242
Fresh Fruits;4/16/2016;2032;223.52
Soft Drinks;09/07/2015;2478;619.5
Legumes;11/28/2017;901;252.28
Organic Fruits;01/12/2016;1811;760.62
Noodles;10/09/2017;2155;581.85
Organic Vegetables;10/19/2018;2446;587.04
Cakes;8/16/2016;582;46.56
Legumes;11/02/2018;2422;1041.46
Chicken;10/22/2018;998;209.58
Cakes;4/30/2018;984;403.44
Health Drinks;09/07/2016;964;424.16
Rice;03/05/2016;1307;548.94
Cookies;09/09/2018;1009;70.63
Spices;09/07/2015;2220;310.8
Cookies;11/17/2018;813;130.08
Breads & Buns;12/02/2015;973;243.25
Chicken;11/21/2015;1836;201.96
Chocolates;04/04/2015;983;403.03
Fish;5/30/2017;2317;949.97
Rice;9/18/2018;981;176.58
Meat;6/23/2016;889;293.37
Edible Oil & Ghee;09/12/2017;1772;708.8
Fresh Vegetables;6/13/2016;2299;988.57
Meat;4/20/2016;2215;841.7
Salt;12/14/2018;1569;329.49
Fresh Vegetables;8/17/2015;2022;181.98
Soft Drinks;1/17/2017;506;65.78
Organic Vegetables;9/19/2016;2174;934.82
Chicken;12/27/2015;1520;684
Fresh Fruits;12/14/2018;1557;513.81
Breads & Buns;11/17/2018;1650;643.5
Breads & Buns;04/07/2015;2156;754.6
Cakes;7/31/2016;2500;225
Meat;5/30/2017;1719;653.22
Noodles;3/21/2015;1192;202.64
Health Drinks;9/18/2018;2412;675.36
Legumes;11/12/2016;1784;588.72
Soft Drinks;10/16/2018;1721;206.52
Noodles;07/01/2015;2150;602
Chocolates;11/03/2018;508;45.72
Cookies;10/20/2018;1291;516.4
Breads & Buns;06/04/2018;2189;350.24
Chocolates;4/30/2018;2025;830.25
Chocolates;5/27/2018;1693;457.11
Noodles;12/27/2016;1301;312.24
Chicken;10/04/2017;1319;197.85
Cookies;12/15/2016;1551;573.87
Organic Fruits;6/15/2018;551;165.3
Cookies;01/04/2017;1814;253.96
Organic Vegetables;12/11/2018;1336;561.12
Breads & Buns;11/20/2017;1065;287.55
Chocolates;5/14/2017;525;215.25
Chocolates;3/31/2016;2437;804.21
Organic Fruits;12/27/2016;2218;931.56
Cakes;09/10/2017;1944;505.44
Fish;6/15/2018;865;380.6
Legumes;9/22/2017;531;31.86
Meat;11/01/2015;2013;442.86
Biscuits;11/09/2018;1656;579.6
Eggs;04/03/2015;2209;706.88
Fish;11/24/2017;690;172.5
Spices;11/20/2017;1492;149.2
Salt;10/08/2018;868;260.4
Health Drinks;02/09/2017;671;201.3
Soft Drinks;03/09/2018;521;182.35
Fresh Fruits;09/03/2016;1715;343
Chicken;9/25/2016;1189;475.6
Spices;8/18/2018;1068;85.44
Noodles;01/10/2017;835;334
Fresh Fruits;04/06/2015;2259;971.37
Cookies;8/21/2017;731;321.64
Organic Fruits;04/03/2015;1900;437
Organic Vegetables;11/15/2017;1056;411.84
Fresh Fruits;3/26/2015;1449;101.43
Breads & Buns;12/05/2016;2493;1022.13
Fish;10/20/2016;667;193.43
Fresh Fruits;02/09/2017;1500;360
Spices;11/07/2017;1259;239.21
Spices;7/23/2015;2331;815.85
Chicken;08/07/2017;764;183.36
Cakes;2/14/2015;1275;522.75
Organic Staples;10/14/2017;2493;349.02
Cookies;09/09/2018;1519;592.41
Legumes;12/08/2016;1253;451.08
Salt;10/08/2018;1272;508.8
Health Drinks;5/28/2015;2444;586.56
Breads & Buns;01/09/2017;1174;457.86
Biscuits;9/19/2018;1738;173.8
Health Drinks;7/26/2018;1525;198.25
Salt;8/25/2015;1647;197.64
Soft Drinks;06/03/2018;1366;368.82
Fish;07/11/2018;1015;436.45
Organic Vegetables;09/03/2016;2182;414.58
Organic Vegetables;10/12/2018;2092;732.2
Chocolates;03/02/2018;1730;86.5
Cakes;10/13/2018;1323;343.98
