Item,Order Date,Sales,Profit
Organic_Staples,11/29/2017,446215,102629.45
Eggs,09/09/2017,215310.48,90430.4016
Organic_Vegetables,8/18/2017,239359.12,67020.5536
Legumes,03/04/2018,94315.76,9431.576
Health_Drinks,11/27/2016,200655.84,90295.128
Legumes,08/02/2016,229965.12,39094.0704
Organic_Vegetables,01/12/2018,231280.28,71696.8868
Noodles,04/04/2017,365802.36,98766.6372
Cookies,11/27/2016,462936.32,134251.5328
Chocolates,06/04/2016,111976.48,40311.5328
Salt,10/03/2018,215874.12,64762.236
Chocolates,09/03/2018,284826.08,71206.52
Fresh_Fruits,09/03/2018,217565.04,26107.8048
Eggs,11/25/2015,192577,32738.09
Spices,9/23/2017,311880.8,93564.24
Eggs,11/02/2018,130388.72,43028.2776
Cakes,11/27/2016,121182.6,26660.172
Chicken,12/19/2016,374632.72,127375.1248
Noodles,07/03/2018,95067.28,12358.7464
Chocolates,8/21/2017,357347.76,150086.0592
Rice,9/19/2016,303050.44,103037.1496
Rice,9/22/2016,234098.48,93639.392
Cookies,9/17/2018,428554.28,124280.7412
Soft_Drinks,04/01/2017,384026.72,99846.9472
Fresh_Fruits,3/31/2018,148988.84,65555.0896
Legumes,4/17/2017,363735.68,90933.92
Soft_Drinks,9/29/2015,283135.16,14156.758
Legumes,11/19/2016,306432.28,36771.8736
Health_Drinks,12/03/2018,440390.72,110097.68
Spices,1/28/2018,214371.08,72886.1672
Flour,11/02/2018,276371.48,16582.2888
Fish,5/25/2016,238231.84,76234.1888
Breads,4/19/2015,295911,109487.07
Breads,11/11/2018,368432.68,95792.4968
Health_Drinks,09/02/2018,298729.2,131440.848
Salt,3/13/2016,431372.48,103529.3952
Meat,12/01/2016,347202.24,138880.896
Cakes,9/29/2015,436633.12,109158.28
Noodles,12/09/2018,240486.4,101004.288
Chocolates,3/18/2015,318268.72,127307.488
Organic_Fruits,9/15/2018,372378.16,107989.6664
Soft_Drinks,2/26/2018,445463.48,57910.2524
Fresh_Vegetables,3/13/2016,236916.68,63967.5036
Edible_Oil,12/01/2016,137340.28,13734.028
Salt,05/11/2016,345511.32,34551.132
Edible_Oil,12/09/2018,210989.24,61186.8796
Spices,5/19/2018,222262.04,77791.714
Breads,6/22/2018,175479.92,56153.5744
Cakes,09/07/2015,161201.04,35464.2288
Edible_Oil,1/14/2018,406008.68,142103.038
Soft_Drinks,11/26/2018,399432.88,111841.2064
Eggs,09/12/2015,272989.64,27298.964
Health_Drinks,4/22/2017,150867.64,51294.9976
Organic_Fruits,6/14/2015,105776.44,31732.932
Organic_Staples,11/26/2018,117800.76,48298.3116
Chicken,11/10/2016,399057.12,167603.9904
Health_Drinks,11/26/2018,390602.52,66402.4284
Soft_Drinks,06/09/2017,353214.4,60046.448
Organic_Fruits,12/12/2017,116673.48,42002.4528
Organic_Fruits,11/18/2018,378014.56,83163.2032
Edible_Oil,3/20/2017,205540.72,80160.8808
Soft_Drinks,11/17/2015,323153.6,126029.904
Chicken,07/09/2018,201971,84827.82
Edible_Oil,5/30/2017,397554.08,47706.4896
Noodles,09/07/2015,294407.96,82434.2288
Salt,08/08/2015,416154.2,20807.71
Soft_Drinks,9/24/2016,109534.04,25192.8292
Organic_Vegetables,7/20/2015,154625.24,35563.8052
Salt,11/22/2016,378390.32,102165.3864
Eggs,12/26/2016,183370.88,77015.7696
Edible_Oil,07/12/2015,168152.6,21859.838
Spices,6/19/2018,95067.28,18062.7832
Cakes,3/30/2016,243116.72,106971.3568
Health_Drinks,8/17/2018,418596.64,125578.992
Health_Drinks,03/01/2015,341565.84,68313.168
Fresh_Fruits,9/13/2015,198401.28,67456.4352
Spices,11/18/2017,136588.76,43708.4032
Organic_Vegetables,10/12/2018,350020.44,24501.4308
Fish,9/25/2015,291589.76,20411.2832
Fresh_Fruits,2/17/2018,250444.04,47584.3676
Cookies,12/14/2018,313195.96,81430.9496
Noodles,05/11/2018,161764.68,37205.8764
Chocolates,4/20/2018,147297.92,29459.584
Legumes,8/17/2018,443772.56,106505.4144
Chocolates,09/03/2017,241613.68,84564.788
Flour,12/29/2015,138467.56,27693.512
Health_Drinks,4/30/2017,267729,101737.02
Eggs,11/12/2018,223013.56,46832.8476
Organic_Staples,8/23/2017,294032.2,99970.948
Edible_Oil,7/20/2015,389663.12,120795.5672
Health_Drinks,7/28/2017,149176.72,49228.3176
Cakes,7/28/2017,332735.48,26618.8384
Soft_Drinks,7/16/2016,167776.84,65432.9676
Rice,09/01/2016,152370.68,39616.3768
Health_Drinks,10/04/2018,137152.4,26058.956
Rice,03/11/2018,293092.8,79135.056
Organic_Fruits,07/06/2016,282195.76,107234.3888
Salt,12/31/2015,408075.36,77534.3184
Chocolates,12/23/2018,237480.32,33247.2448
Rice,8/21/2018,143540.32,10047.8224
Salt,09/01/2016,336305.2,57171.884
Meat,04/04/2016,361856.88,43422.8256
Fresh_Fruits,09/08/2017,415214.8,178542.364
Meat,12/01/2018,280129.08,56025.816
Spices,9/21/2016,365050.84,109515.252
Organic_Vegetables,7/23/2016,232783.32,25606.1652
Soft_Drinks,8/21/2018,306432.28,128701.5576
Rice,09/11/2016,235413.64,54145.1372
Organic_Fruits,7/17/2018,153873.72,23081.058
Cookies,11/28/2018,190134.56,53237.6768
Health_Drinks,11/28/2018,395487.4,114691.346
Soft_Drinks,12/31/2015,234286.36,96057.4076
Meat,12/02/2017,269607.8,32352.936
Edible_Oil,11/09/2015,289523.08,20266.6156
Edible_Oil,09/08/2015,111788.6,46951.212
Chicken,08/12/2017,416342.08,37470.7872
Meat,11/14/2015,320711.16,32071.116
Noodles,09/06/2016,377450.92,128333.3128
Cookies,4/26/2017,208358.92,37504.6056
Flour,6/27/2018,459742.36,160909.826
Health_Drinks,12/27/2015,99764.28,29929.284
Breads,03/10/2018,112164.36,32527.6644
Organic_Fruits,04/05/2016,267165.36,80149.608
Health_Drinks,03/10/2018,234662.12,42239.1816
Chicken,10/04/2016,278626.04,44580.1664
Fresh_Fruits,4/22/2018,447342.28,111835.57
Organic_Staples,4/23/2015,126255.36,25251.072
Spices,04/05/2016,129449.32,53074.2212
Cookies,6/14/2016,416342.08,129066.0448
Spices,05/06/2017,101455.2,24349.248
Chicken,11/10/2017,173601.12,65968.4256
Biscuits,01/11/2017,394735.88,59210.382
Noodles,4/23/2015,230904.52,83125.6272
Salt,4/23/2015,306244.4,131685.092
Cookies,12/14/2018,387596.44,46511.5728
Breads,11/20/2016,208358.92,83343.568
Fresh_Fruits,5/13/2018,279941.2,44790.592
Legumes,11/03/2017,331232.44,135805.3004
Edible_Oil,3/28/2015,147110.04,51488.514
Soft_Drinks,9/17/2016,260777.44,96487.6528
Soft_Drinks,4/19/2017,179049.64,34019.4316
Eggs,03/11/2018,205728.6,69947.724
Eggs,04/05/2016,420287.56,105071.89
Breads,12/22/2018,272989.64,62787.6172
Edible_Oil,11/20/2018,128134.16,55097.6888
Cookies,9/22/2017,180928.44,77799.2292
Health_Drinks,11/15/2016,369935.72,125778.1448
Edible_Oil,3/13/2017,418972.4,163399.236
Soft_Drinks,7/24/2016,388535.84,93248.6016
Noodles,1/26/2015,254389.52,33070.6376
Organic_Fruits,1/26/2015,398681.36,99670.34
Health_Drinks,06/12/2018,317329.32,47599.398
Health_Drinks,3/14/2015,347578,69515.6
Cakes,04/08/2017,162328.32,8116.416
Chicken,5/25/2017,242553.08,72765.924
Chocolates,03/11/2017,254201.64,58466.3772
Cakes,12/20/2017,432499.76,142724.9208
Chicken,09/05/2016,249692.52,64920.0552
Soft_Drinks,10/20/2017,458990.84,41309.1756
Cookies,11/24/2015,413899.64,169698.8524
Cookies,01/06/2015,282571.52,115854.3232
Chicken,08/04/2017,353402.28,35340.228
Breads,10/21/2017,152746.44,47351.3964
Spices,3/18/2015,183746.64,33074.3952
Noodles,3/18/2015,184686.04,42477.7892
Legumes,4/23/2018,448093.8,152351.892
Soft_Drinks,4/23/2018,334990.04,113896.6136
Cookies,9/26/2018,261153.2,94015.152
Edible_Oil,11/24/2017,395299.52,31623.9616
Health_Drinks,4/30/2018,186376.96,29820.3136
Cookies,10/07/2018,267916.88,42866.7008
Organic_Fruits,5/20/2018,344947.68,31045.2912
Breads,12/24/2015,157067.68,17277.4448
Biscuits,11/10/2017,155564.64,40446.8064
Chicken,06/06/2018,401311.68,80262.336
Fresh_Fruits,11/13/2017,204225.56,73521.2016
Rice,9/20/2017,307747.44,86169.2832
Chocolates,3/18/2015,288207.92,60523.6632
Biscuits,11/24/2017,166085.92,31556.3248
Soft_Drinks,10/06/2018,400560.16,132184.8528
Biscuits,11/13/2017,105964.32,22252.5072
Breads,11/03/2016,333111.24,89940.0348
Meat,12/14/2016,247625.84,14857.5504
Fresh_Vegetables,9/19/2016,321650.56,102928.1792
Salt,12/14/2018,139594.84,37690.6068
Fish,09/06/2016,356220.48,35622.048
Rice,11/20/2016,380832.76,49508.2588
Rice,3/21/2018,411832.96,144141.536
Flour,11/24/2017,236540.92,42577.3656
Meat,12/15/2018,382711.56,57406.734
Legumes,07/08/2018,213243.8,27721.694
Chicken,4/25/2015,208171.04,68696.4432
Rice,8/28/2018,429305.8,47223.638
Cakes,05/03/2016,117237.12,51584.3328
Chocolates,11/05/2015,217377.16,45649.2036
Biscuits,11/13/2016,171158.68,39366.4964
Biscuits,11/06/2018,360541.72,144216.688
Chicken,12/01/2018,425172.44,178572.4248
Cakes,10/11/2015,115170.44,49523.2892
Organic_Fruits,07/09/2015,331420.32,115997.112
Eggs,10/17/2017,232219.68,37155.1488
Soft_Drinks,02/10/2018,128697.8,41183.296
Chocolates,8/25/2016,167213.2,50163.96
Health_Drinks,1/30/2018,360729.6,50502.144
Fresh_Vegetables,01/05/2016,95443.04,14316.456
Salt,5/30/2018,448281.68,156898.588
Soft_Drinks,04/08/2015,311692.92,52987.7964
Cookies,07/06/2015,309062.6,92718.78
Organic_Fruits,11/10/2018,104837.04,9435.3336
Chicken,09/03/2016,233722.72,16360.5904
Rice,9/17/2017,463875.72,102052.6584
Fish,11/06/2018,267541.12,109691.8592
Organic_Staples,2/20/2018,429493.68,21474.684
Legumes,10/09/2017,158946.48,22252.5072
Fresh_Vegetables,9/24/2017,194831.56,77932.624
Health_Drinks,08/08/2017,107091.6,26772.9
Flour,12/24/2018,179049.64,80572.338
Salt,10/03/2017,239359.12,76594.9184
Legumes,6/13/2018,199716.44,49929.11
Fresh_Vegetables,11/07/2017,461057.52,110653.8048
Chocolates,12/24/2018,157443.44,50381.9008
Edible_Oil,4/25/2015,401875.32,28131.2724
Organic_Fruits,6/18/2016,366741.76,128359.616
Fish,4/24/2017,98637,31563.84
Eggs,08/01/2016,267353.24,120308.958
Meat,10/10/2015,128509.92,16706.2896
Chocolates,5/20/2018,123625.04,48213.7656
Flour,12/01/2016,288771.56,112620.9084
Eggs,12/15/2017,341941.6,112840.728
Salt,2/20/2018,120618.96,8443.3272
Health_Drinks,11/05/2018,135273.6,9469.152
Edible_Oil,4/14/2018,396238.92,87172.5624
Cookies,01/01/2018,384214.6,165212.278
Fresh_Fruits,11/14/2018,242365.2,99369.732
Organic_Vegetables,4/28/2016,346826.48,128325.7976
Chicken,6/15/2018,460681.76,23034.088
Edible_Oil,11/05/2018,200843.72,76320.6136
Fresh_Fruits,6/15/2018,366366,124564.44
Organic_Vegetables,8/26/2018,176231.44,31721.6592
Spices,12/05/2016,132267.52,25130.8288
Noodles,6/15/2018,372002.4,37200.24
Eggs,9/29/2017,313759.6,97265.476
Meat,05/03/2015,264347.16,63443.3184
Fresh_Fruits,11/05/2018,179801.16,21576.1392
Chicken,4/28/2016,461057.52,92211.504
Edible_Oil,3/14/2015,437948.28,140143.4496
Soft_Drinks,3/19/2016,168528.36,15167.5524
Health_Drinks,09/07/2015,242928.84,29151.4608
Cookies,9/18/2018,201595.24,56446.6672
Health_Drinks,6/13/2018,366178.12,146471.248
Organic_Staples,3/30/2015,158758.6,50802.752
Health_Drinks,07/02/2018,458427.2,142112.432
Fresh_Vegetables,2/17/2018,229965.12,68989.536
Organic_Vegetables,08/05/2018,238795.48,74026.5988
Edible_Oil,09/07/2015,258335,74917.15
Chocolates,07/02/2018,306432.28,64350.7788
Health_Drinks,09/03/2015,199528.56,61853.8536
Chicken,7/13/2016,321462.68,83580.2968
Flour,09/08/2017,425923.96,46851.6356
Cookies,9/14/2018,159134.36,46148.9644
Salt,04/04/2018,245371.28,14722.2768
Fish,03/07/2016,363359.92,69038.3848
Salt,03/07/2016,215686.24,28039.2112
Fresh_Fruits,11/26/2017,207231.64,26940.1132
Soft_Drinks,05/08/2016,343444.64,92730.0528
Soft_Drinks,1/15/2017,282007.88,56401.576
Cakes,9/19/2017,168716.24,52302.0344
Edible_Oil,07/02/2016,386093.4,104245.218
Fish,9/19/2017,149364.6,23898.336
Fish,04/02/2018,459366.6,197527.638
Noodles,04/04/2018,195207.32,31233.1712
Noodles,9/14/2018,368244.8,162027.712
Soft_Drinks,10/22/2018,390978.28,31278.2624
Salt,06/07/2017,318832.36,38259.8832
Chicken,9/22/2017,426487.6,157800.412
Legumes,8/27/2018,95818.8,23954.7
Organic_Fruits,9/19/2017,368432.68,136320.0916
Biscuits,04/06/2015,131703.88,23706.6984
Cakes,11/01/2016,251571.32,62892.83
Meat,10/07/2017,129825.08,31158.0192
Cakes,04/07/2016,172098.08,37861.5776
Organic_Staples,11/24/2017,432311.88,159955.3956
Breads,5/29/2016,320711.16,89799.1248
Spices,9/21/2015,447154.4,192276.392
Noodles,4/20/2018,126443.24,48048.4312
Organic_Fruits,8/27/2018,275056.32,90768.5856
Organic_Staples,12/27/2017,225456,33818.4
Eggs,09/09/2015,246310.68,103450.4856
Rice,9/21/2015,109346.16,40458.0792
Fish,12/06/2016,255141.04,114813.468
Organic_Fruits,7/30/2018,355844.72,138779.4408
Chocolates,4/20/2018,143916.08,44613.9848
Fresh_Fruits,2/17/2018,356032.6,124611.41
Organic_Staples,7/25/2017,374069.08,153368.3228
Health_Drinks,12/20/2015,194643.68,38928.736
Breads,10/30/2018,404881.4,174099.002
Soft_Drinks,12/20/2015,450536.24,99117.9728
Cakes,10/13/2015,429681.56,38671.3404
Flour,04/04/2017,329165.76,85583.0976
Spices,10/13/2015,448281.68,130001.6872
Health_Drinks,10/13/2015,188443.64,62186.4012
Soft_Drinks,10/30/2018,412772.36,61915.854
Organic_Staples,10/30/2018,399432.88,159773.152
Eggs,5/13/2015,192389.12,25010.5856
Salt,10/02/2018,203849.8,28538.972
Soft_Drinks,4/25/2018,445463.48,120275.1396
Fish,09/08/2018,283323.04,59497.8384
Spices,4/25/2018,466130.28,32629.1196
Edible_Oil,10/02/2018,168152.6,38675.098
Organic_Vegetables,11/26/2017,263407.76,31608.9312
Salt,10/02/2018,357535.64,28602.8512
Fresh_Vegetables,5/13/2015,168904.12,15201.3708
Health_Drinks,3/26/2018,399057.12,139669.992
Fish,09/05/2018,261904.72,28809.5192
Fresh_Vegetables,11/29/2016,284826.08,96840.8672
Cookies,9/21/2016,195958.84,88181.478
Noodles,09/04/2018,241989.44,50817.7824
Biscuits,2/19/2018,144103.96,8646.2376
Cookies,6/14/2017,353778.04,56604.4864
Organic_Vegetables,9/26/2015,214934.72,83824.5408
Legumes,12/07/2015,240298.52,57671.6448
Meat,09/02/2017,445087.72,164682.4564
Health_Drinks,05/09/2018,257395.6,87514.504
Health_Drinks,6/14/2017,116673.48,49002.8616
Organic_Vegetables,05/09/2018,418220.88,75279.7584
Cakes,03/10/2017,410705.68,32856.4544
Edible_Oil,11/10/2017,436821,117941.67
Health_Drinks,5/26/2015,124188.68,47191.6984
Soft_Drinks,11/17/2017,220946.88,75121.9392
Eggs,12/10/2017,223765.08,33564.762
Organic_Staples,06/11/2018,202346.76,42492.8196
Cookies,9/26/2018,238231.84,11911.592
Cookies,07/01/2017,247813.72,24781.372
Organic_Fruits,9/28/2018,396426.8,162534.988
Cakes,12/17/2018,421414.84,58998.0776
Cakes,12/05/2018,245559.16,90856.8892
Soft_Drinks,12/18/2017,228274.2,84461.454
Organic_Fruits,9/28/2018,339687.04,84921.76
Meat,12/24/2018,330668.8,39680.256
Breads,05/03/2016,431184.6,90548.766
Fresh_Vegetables,9/23/2018,95255.16,27623.9964
Soft_Drinks,4/13/2016,449033.2,179613.28
Breads,9/28/2018,280880.6,117969.852
Cakes,06/11/2018,161576.8,66246.488
Breads,12/18/2017,323153.6,93714.544
Breads,11/10/2017,385529.76,104093.0352
Organic_Staples,12/18/2017,114231.04,19419.2768
Chocolates,06/11/2018,333487,66697.4
Organic_Vegetables,06/11/2018,446966.52,147498.9516
Cakes,10/12/2018,266413.84,47954.4912
Rice,10/17/2017,162891.96,30949.4724
Cookies,05/09/2018,443584.68,150818.7912
Soft_Drinks,3/23/2018,243304.6,26763.506
Chocolates,12/05/2018,248753.12,89551.1232
Chicken,12/05/2018,148613.08,10402.9156
Legumes,4/13/2016,429493.68,25769.6208
Breads,09/07/2018,266225.96,90516.8264
Breads,9/28/2018,110849.2,46556.664
Edible_Oil,10/06/2017,122122,15875.86
Health_Drinks,10/06/2017,325032.4,68256.804
Legumes,12/18/2017,330480.92,128887.5588
Organic_Vegetables,5/20/2017,273929.04,60264.3888
Biscuits,6/26/2017,392669.2,160994.372
Chocolates,11/09/2016,98449.12,16736.3504
Rice,12/10/2018,277686.64,97190.324
Edible_Oil,6/26/2017,362796.28,94327.0328
Noodles,6/26/2017,320523.28,64104.656
Fresh_Vegetables,05/10/2016,181492.08,68966.9904
Organic_Staples,3/13/2018,307935.32,43110.9448
Noodles,04/03/2017,284074.56,68177.8944
Noodles,11/04/2018,226771.16,97511.5988
Health_Drinks,3/13/2018,252134.96,22692.1464
Chicken,3/13/2018,257583.48,51516.696
Chocolates,11/04/2018,340814.32,149958.3008
Fresh_Fruits,11/04/2018,403942,133300.86
Health_Drinks,05/10/2016,284074.56,124992.8064
Chicken,11/04/2018,135273.6,45993.024
Biscuits,07/01/2017,281632.12,50693.7816
Biscuits,12/10/2016,443396.8,26603.808
Organic_Fruits,10/20/2018,192201.24,57660.372
Organic_Fruits,12/10/2016,359226.56,104175.7024
Organic_Vegetables,12/10/2016,455796.88,191434.6896
Organic_Staples,07/01/2017,324093,16204.65
Cookies,6/19/2016,158382.84,31676.568
Fresh_Vegetables,9/29/2018,438511.92,122783.3376
Organic_Staples,9/29/2018,207983.16,39516.8004
Legumes,11/30/2018,370875.12,37087.512
Health_Drinks,12/18/2016,328038.48,85290.0048
Organic_Staples,11/19/2018,342317.36,51347.604
Breads,9/19/2018,260213.8,49440.622
Flour,02/05/2017,95630.92,6694.1644
Edible_Oil,02/05/2017,209298.32,48138.6136
Fish,06/04/2018,276747.24,99629.0064
Health_Drinks,02/05/2017,157443.44,29914.2536
Spices,02/05/2017,433063.4,181886.628
Flour,5/24/2017,279189.68,27918.968
Spices,02/05/2017,104837.04,20967.408
Soft_Drinks,5/24/2017,341002.2,61380.396
Fresh_Fruits,06/04/2018,440766.48,48484.3128
Organic_Fruits,02/05/2017,294220.08,94150.4256
Edible_Oil,04/07/2015,279189.68,27918.968
Organic_Staples,02/05/2017,203286.16,79281.6024
Legumes,10/12/2018,153310.08,62857.1328
Cookies,12/01/2017,449033.2,125729.296
Salt,4/15/2015,429493.68,120258.2304
Chocolates,09/11/2018,366741.76,22004.5056
Fresh_Vegetables,10/10/2015,404129.88,153569.3544
Cookies,09/11/2018,443960.44,66594.066
Organic_Staples,11/28/2015,328790,78909.6
Health_Drinks,11/10/2018,334238.52,66847.704
Cookies,12/01/2017,260965.32,49583.4108
Fresh_Fruits,9/19/2015,273177.52,84685.0312
Soft_Drinks,11/06/2018,386844.92,38684.492
Chocolates,12/01/2017,198589.16,67520.3144
Breads,11/03/2015,170219.28,20426.3136
Legumes,11/28/2015,130012.96,36403.6288
Salt,11/06/2018,378953.96,22737.2376
Soft_Drinks,11/06/2018,364675.08,102109.0224
Salt,12/30/2017,412584.48,148530.4128
Fresh_Fruits,11/06/2018,179989.04,46797.1504
Soft_Drinks,7/25/2017,429305.8,163136.204
Health_Drinks,12/30/2017,162328.32,64931.328
Organic_Staples,11/29/2016,459178.72,146937.1904
Fresh_Vegetables,11/12/2018,404129.88,149528.0556
Cookies,07/10/2017,300608,102206.72
Legumes,05/06/2017,445651.36,44565.136
Meat,12/11/2018,391166.16,125173.1712
Health_Drinks,11/06/2018,283323.04,116162.4464
Legumes,5/25/2016,159322.24,58949.2288
Edible_Oil,04/09/2017,316014.16,75843.3984
Flour,06/03/2015,336117.32,33611.732
Noodles,5/25/2016,247250.08,81592.5264
Fresh_Fruits,12/11/2018,419348.16,180319.7088
Health_Drinks,8/23/2015,407323.84,130343.6288
Fresh_Vegetables,11/25/2018,94879.4,23719.85
Edible_Oil,2/22/2016,382711.56,91850.7744
Breads,11/06/2018,323153.6,122798.368
Chocolates,9/14/2016,275619.96,115760.3832
Biscuits,10/17/2017,306995.92,122798.368
Health_Drinks,5/18/2018,307559.56,43058.3384
Biscuits,5/18/2018,289710.96,49250.8632
Chocolates,9/22/2018,420099.68,151235.8848
Flour,11/16/2016,396990.44,111157.3232
Breads,5/23/2016,347014.36,48582.0104
Cakes,09/04/2018,336680.96,16834.048
Fresh_Fruits,10/20/2015,465003,74400.48
Eggs,03/04/2018,170970.8,73517.444
Spices,02/03/2018,320147.52,19208.8512
Meat,10/20/2015,374256.96,97306.8096
Organic_Fruits,03/04/2018,416342.08,120739.2032
Edible_Oil,12/05/2017,163455.6,8172.78
Organic_Fruits,12/21/2016,302674.68,48427.9488
Biscuits,02/03/2018,401875.32,24112.5192
Noodles,09/05/2017,406572.32,52854.4016
Noodles,10/27/2018,239734.88,91099.2544
Soft_Drinks,9/17/2018,256268.32,99944.6448
Fresh_Vegetables,3/29/2017,367493.28,80848.5216
Fresh_Fruits,6/18/2018,171158.68,20539.0416
Cakes,06/12/2017,454105.96,122608.6092
Cookies,10/20/2015,372941.8,156635.556
Fresh_Fruits,5/13/2016,394548,90746.04
Organic_Staples,02/03/2018,296850.4,29685.04
Health_Drinks,06/12/2017,451663.52,103882.6096
Organic_Vegetables,06/12/2017,250444.04,95168.7352
Legumes,12/08/2016,226019.64,31642.7496
Soft_Drinks,10/20/2015,350020.44,52503.066
Fresh_Fruits,06/12/2017,283323.04,59497.8384
Fresh_Fruits,11/30/2016,142225.16,52623.3092
Health_Drinks,06/12/2017,125691.72,20110.6752
Noodles,9/17/2018,101643.08,14230.0312
Edible_Oil,11/13/2018,142413.04,61237.6072
Fish,09/02/2017,465754.52,65205.6328
Chicken,09/10/2017,285389.72,19977.2804
Edible_Oil,09/03/2018,316014.16,28441.2744
Cookies,08/02/2016,367305.4,150595.214
Breads,09/10/2017,362232.64,159382.3616
Breads,04/04/2017,221510.52,81958.8924
Organic_Fruits,10/03/2018,356784.12,146281.4892
Spices,3/16/2016,174352.64,31383.4752
Chicken,9/25/2016,191637.6,34494.768
Fresh_Fruits,11/22/2016,267916.88,80375.064
Organic_Staples,11/27/2016,172661.72,75971.1568
Spices,11/17/2015,223201.44,13392.0864
Rice,9/19/2017,321650.56,64330.112
Noodles,11/22/2016,94127.88,12236.6244
Flour,06/04/2016,296850.4,115771.656
Meat,09/03/2018,288207.92,46113.2672
Cookies,12/18/2017,307559.56,36907.1472
Chocolates,11/25/2015,303614.08,60722.816
Cookies,11/08/2018,268292.64,88536.5712
Organic_Staples,10/01/2016,199716.44,63909.2608
Cakes,11/27/2016,343632.52,134016.6828
Spices,12/19/2016,145043.36,50765.176
Chocolates,9/19/2017,211365,44386.65
Legumes,5/31/2016,350020.44,126007.3584
Salt,01/12/2018,353778.04,109671.1924
Organic_Fruits,11/27/2016,158194.96,45876.5384
Organic_Vegetables,12/08/2018,330480.92,79315.4208
Legumes,12/03/2016,436445.24,170213.6436
Organic_Fruits,12/05/2017,286892.76,28689.276
Flour,5/13/2018,380457,22827.42
Chocolates,8/22/2015,285953.36,108662.2768
Salt,6/13/2016,411832.96,160614.8544
Legumes,11/19/2015,184873.92,49915.9584
Biscuits,9/22/2017,427239.12,38451.5208
Edible_Oil,4/29/2016,381208.52,60993.3632
Health_Drinks,12/08/2017,287268.52,106289.3524
Cookies,9/23/2017,257207.72,28292.8492
Organic_Vegetables,01/11/2017,198589.16,21844.8076
Eggs,01/11/2017,132643.28,11937.8952
Health_Drinks,08/12/2017,379893.36,110169.0744
Health_Drinks,07/03/2018,278626.04,52938.9476
Fresh_Fruits,07/03/2018,298541.32,134343.594
Breads,9/23/2017,380081.24,53211.3736
Rice,9/23/2017,102206.72,5110.336
Organic_Vegetables,11/30/2016,170595.04,17059.504
Edible_Oil,11/30/2016,250444.04,60106.5696
Flour,12/25/2018,224704.48,65164.2992
Breads,12/25/2018,241237.92,55484.7216
Edible_Oil,9/17/2018,290274.6,87082.38
Legumes,9/22/2016,322026.32,25762.1056
Soft_Drinks,12/25/2018,167964.72,20155.7664
Chocolates,12/10/2018,467069.68,182157.1752
Salt,08/11/2018,245934.92,24593.492
Fish,5/26/2016,466881.8,93376.36
Biscuits,5/26/2016,336680.96,53868.9536
Cakes,09/10/2017,183370.88,62346.0992
Organic_Fruits,12/24/2017,438887.68,127277.4272
Breads,5/26/2016,269044.16,29594.8576
Flour,12/29/2017,179801.16,79112.5104
Soft_Drinks,12/29/2017,450348.36,193649.7948
Organic_Vegetables,09/06/2016,294595.84,79540.8768
Cookies,12/24/2017,298541.32,77620.7432
Soft_Drinks,11/10/2018,250631.92,37594.788
Edible_Oil,12/09/2018,227898.44,36463.7504
Edible_Oil,5/19/2018,103709.76,43558.0992
Organic_Staples,09/01/2017,234662.12,14079.7272
Salt,11/08/2016,282571.52,62165.7344
Organic_Fruits,7/25/2015,132455.4,52982.16
Organic_Vegetables,4/23/2015,451287.76,144412.0832
Flour,3/16/2018,225831.76,90332.704
Meat,9/27/2016,112352.24,40446.8064
Soft_Drinks,3/16/2018,300232.24,108083.6064
Breads,11/11/2015,198401.28,39680.256
Meat,12/09/2018,283135.16,76446.4932
Salt,5/19/2018,228649.96,100605.9824
Spices,4/18/2016,197086.12,47300.6688
Meat,12/16/2018,119115.92,16676.2288
Chocolates,9/27/2016,245934.92,19674.7936
Chocolates,9/24/2018,135273.6,21643.776
Organic_Staples,10/21/2017,144667.6,62207.068
Rice,11/02/2018,452978.68,117774.4568
Cakes,4/15/2017,278626.04,30648.8644
Organic_Fruits,9/27/2016,250631.92,62657.98
Organic_Fruits,11/19/2015,459178.72,96427.5312
Chocolates,04/12/2016,142788.8,51403.968
Breads,12/01/2016,251947.08,78103.5948
Organic_Vegetables,9/19/2017,188443.64,18844.364
Edible_Oil,2/26/2018,372378.16,145227.4824
Eggs,10/15/2018,167776.84,50333.052
Salt,12/27/2015,368432.68,121582.7844
Legumes,11/11/2015,267729,16063.74
Eggs,2/26/2018,231843.92,51005.6624
Cookies,2/26/2018,250068.28,12503.414
Breads,7/25/2015,310565.64,21739.5948
Flour,09/02/2018,418033,158852.54
Organic_Fruits,11/02/2018,383275.2,118815.312
Health_Drinks,9/17/2016,118176.52,51997.6688
Flour,12/01/2016,285765.48,40007.1672
Organic_Fruits,12/01/2016,391166.16,97791.54
Fresh_Fruits,12/16/2018,302486.8,136119.06
Legumes,9/24/2018,336680.96,148139.6224
Cookies,10/21/2017,181116.32,19922.7952
Fish,3/13/2018,99012.76,42575.4868
Health_Drinks,11/02/2018,377450.92,105686.2576
Fresh_Vegetables,3/13/2018,338371.88,131965.0332
Fresh_Vegetables,11/02/2018,287456.4,57491.28
Soft_Drinks,4/18/2016,136588.76,20488.314
Health_Drinks,3/13/2018,363547.8,25448.346
Cookies,10/02/2016,97509.72,26327.6244
Chocolates,09/08/2017,164019.24,59046.9264
Legumes,07/04/2016,268668.4,75227.152
